     0.000     42.716
     0.100     36.829
     0.200     32.452
     0.300     33.196
     0.400     25.985
     0.500     25.389
     0.600     17.603
     0.700     26.739
     0.800     24.782
     0.900     20.754
     1.000     19.954
     1.100     26.125
     1.200     24.247
     1.300     19.164
     1.400     22.482
     1.500     27.490
     1.600     14.200
     1.700      7.765
     1.800      3.127
     1.900     -5.460
     2.000     -6.298
     2.100      3.680
     2.200      9.233
     2.300      6.158
     2.400      7.447
     2.500      9.135
     2.600     14.886
     2.700     23.039
     2.800     17.454
     2.900     17.492
     3.000     24.894
     3.100     23.943
     3.200     24.176
     3.300     22.013
     3.400     22.817
     3.500     39.145
     3.600     43.307
     3.700     44.588
     3.800     40.916
     3.900     40.338
     4.000     44.237
     4.100     29.816
     4.200     33.227
     4.300     45.445
     4.400     47.698
     4.500     52.833
     4.600     51.929
     4.700     65.679
     4.800     57.716
     4.900     50.804
     5.000     31.802
     5.100     42.100
     5.200     29.420
     5.300     35.889
     5.400     27.681
     5.500     38.175
