     0.000    160.185
     0.100    138.109
     0.200    121.694
     0.300    124.485
     0.400     97.446
     0.500     95.210
     0.600     66.012
     0.700    100.270
     0.800     92.932
     0.900     77.826
     1.000     74.828
     1.100     97.970
     1.200     90.925
     1.300     71.864
     1.400     84.307
     1.500    103.086
     1.600     53.249
     1.700     29.118
     1.800     11.727
     1.900    -20.475
     2.000    -23.618
     2.100     13.801
     2.200     34.622
     2.300     23.094
     2.400     27.927
     2.500     34.256
     2.600     55.824
     2.700     86.397
     2.800     65.453
     2.900     65.596
     3.000     93.353
     3.100     89.787
     3.200     90.659
     3.300     82.547
     3.400     85.565
     3.500    146.793
     3.600    162.400
     3.700    167.204
     3.800    153.437
     3.900    151.269
     4.000    165.889
     4.100    111.809
     4.200    124.601
     4.300    170.418
     4.400    178.868
     4.500    198.125
     4.600    194.735
     4.700    246.295
     4.800    216.437
     4.900    190.514
     5.000    119.256
     5.100    157.873
     5.200    110.327
     5.300    134.583
     5.400    103.802
     5.500    143.158
